"v1013","mes_nome","faixa_etaria","raca","faixa_renda","plano_saude","n_amostra","populacao_estimada","pct_diabetes","pct_hipertensao","pct_asma","pct_doenca_coracao","pct_depressao","pct_cancer","pct_alguma_comorbidade","pct_internado_entre_atendidos","pct_entubado_entre_internados"
"11","Novembro","40-49","Preta","Sem informacao",,"10","7311.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","40-49","Branca","1 a 2 SM","Nao","4036","2296471.0","3.6932","13.8783","4.3189","1.6285","3.2663","0.612","22.5648","7.4366","0.0"
"11","Novembro","40-49","Branca","2 a 4 SM","Nao","1888","1059866.0","4.0431","13.7824","3.5219","0.9161","3.1403","0.7807","20.8837","7.3946","100.0"
"11","Novembro","18-29","Parda","Acima 4 SM","Sim","129","92909.0","6.4243","1.8436","4.3919","0.5158","1.9685","1.7458","16.8899",,
"11","Novembro","0-17","Preta","Sem informacao",,"11","8970.0",,,,,,,,,
"11","Novembro","18-29",,"Ate 1 SM",,"4","5073.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","0-17","Preta","Sem informacao","Nao","4511","2742401.0","0.2977","0.0985","6.833","0.3932","0.2923","0.0758","7.5684","3.4523","0.0"
"11","Novembro","30-39","Branca","Ate 1 SM","Nao","2697","1486309.0","1.1637","5.5208","3.8165","0.7076","2.8741","0.4694","12.7361","0.0",
"11","Novembro","50-59","Parda","Acima 4 SM","Sim","576","286377.0","10.8172","26.5799","3.7244","6.4206","2.9114","2.055","38.5874","4.4908","0.0"
"11","Novembro","0-17","Branca","Ate 1 SM","Nao","345","185843.0","0.1903","0.1805","4.3816","0.5642","2.4043","0.0","7.5824","0.0",
"11","Novembro","30-39","Branca","Ate 1 SM","Sim","507","335646.0","1.2298","4.118","8.8058","0.8711","3.0536","1.4034","17.0809","0.0",
"11","Novembro","40-49","Branca","1 a 2 SM",,"3","1648.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","40-49","Indigena","Ate 1 SM","Nao","52","19183.0","0.0","15.4174","0.0","0.0","0.0","0.0","15.4174",,
"11","Novembro","40-49","Amarela","Ate 1 SM","Nao","46","24178.0","9.981","18.6631","5.6866","1.4014","3.0816","3.2707","32.887",,
"11","Novembro","18-29","Branca","Sem informacao","Nao","8569","5323379.0","0.4359","1.1041","5.6552","0.5389","2.3782","0.2146","9.4831","7.5363","0.0"
"11","Novembro","50-59","Parda","Sem informacao","Sim","1354","650788.0","15.7207","37.3753","5.6279","4.9484","7.9202","3.2076","49.4497","24.6239","54.9589"
"11","Novembro","50-59","Branca","1 a 2 SM","Nao","3279","1657557.0","8.5478","22.9372","4.1926","2.8712","4.587","1.145","32.6044","14.2203","0.0"
"11","Novembro","0-17","Parda","Ate 1 SM","Nao","537","296665.0","0.0","0.6019","4.7876","0.6287","0.3737","0.0","6.3918","0.0",
"11","Novembro","60+","Preta","1 a 2 SM","Nao","241","120325.0","14.3309","45.9612","8.443","7.153","1.6814","0.2369","56.6823","0.0",
"11","Novembro","18-29",,"1 a 2 SM","Nao","1","357.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","50-59","Preta","1 a 2 SM","Sim","206","143384.0","7.6909","28.3401","6.6686","4.1015","6.8668","2.9259","41.0986","0.0",
"11","Novembro","18-29","Indigena","Sem informacao","Nao","137","56905.0","0.0","1.1366","4.464","0.422","1.5821","0.0","6.4682",,
"11","Novembro","60+","Amarela","2 a 4 SM","Nao","6","4292.0","14.7751","14.7751","0.0","28.0414","0.0","0.0","42.8165",,
"11","Novembro","40-49","Parda","Ate 1 SM","Nao","5758","2666521.0","5.2359","15.0151","3.7664","1.3896","2.791","0.4329","22.9617","0.0",
"11","Novembro","60+","Parda","Sem informacao","Sim","4052","1918288.0","24.727","52.1882","6.9863","13.5502","5.8288","4.6051","66.4686","20.9207","6.5253"
"11","Novembro","30-39","Parda","Sem informacao","Nao","10112","5152846.0","1.9695","6.0395","3.8517","0.9365","3.7122","0.4632","14.3316","3.9565","0.0"
"11","Novembro","30-39","Parda","1 a 2 SM","Sim","1519","1081400.0","1.8435","5.9991","4.8985","0.9488","2.2107","0.1869","14.4088","15.3377","0.0"
"11","Novembro","30-39","Branca","Sem informacao",,"27","19051.0",,,,,,,,,
"11","Novembro","40-49","Preta","Acima 4 SM","Sim","179","120737.0","4.9352","17.8977","4.3751","1.0326","3.0726","0.5057","26.3474",,
"11","Novembro","0-17","Branca","2 a 4 SM","Nao","3","1244.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","18-29","Amarela","Ate 1 SM","Nao","49","27692.0","0.0","0.0","3.5387","0.0","2.1907","0.0","5.7294",,
"11","Novembro","50-59","Amarela","Ate 1 SM","Sim","6","2427.0","0.0","15.1837","0.0","0.0","0.0","0.0","15.1837",,
"11","Novembro","0-17","Parda","Ate 1 SM","Sim","51","35596.0","2.6299","0.0","3.6108","1.2355","3.3369","0.0","10.8132","0.0",
"11","Novembro","50-59","Amarela","2 a 4 SM","Sim","19","10815.0","2.554","25.7445","0.0","0.0","14.7448","10.296","45.2927",,
"11","Novembro","40-49","Indigena","2 a 4 SM","Sim","5","1905.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","50-59","Indigena","1 a 2 SM","Nao","32","13423.0","1.8998","34.5833","1.6896","0.0","0.2925","0.0","34.8758",,
"11","Novembro","40-49","Indigena","2 a 4 SM","Nao","13","8239.0","1.0524","11.0352","2.777","0.0","0.0","0.0","14.8646",,
"11","Novembro","60+","Indigena","1 a 2 SM","Sim","5","1580.0","17.9032","10.3035","0.0","0.0","25.6158","0.0","53.8225",,
"11","Novembro","50-59","Amarela","Acima 4 SM","Sim","24","16597.0","13.4555","36.7635","14.4915","0.0","5.2331","0.0","61.0115",,
"11","Novembro","18-29","Amarela","2 a 4 SM","Sim","17","17594.0","0.0","1.0606","9.8235","0.0","5.3142","0.0","16.1983",,
"11","Novembro","50-59","Amarela","1 a 2 SM","Nao","32","14986.0","18.0992","25.2142","0.0","1.9343","4.9216","0.0","31.7157",,
"11","Novembro","60+","Indigena","Ate 1 SM","Sim","3","2915.0","0.0","0.0","11.0597","0.0","45.9038","0.0","56.9635",,
"11","Novembro","18-29","Amarela","1 a 2 SM","Sim","19","19043.0","0.0","5.7487","0.0","0.0","0.0","0.0","5.7487",,
"11","Novembro","30-39","Amarela","1 a 2 SM","Nao","48","29599.0","4.2815","2.4109","6.0074","0.0","0.0","0.0","12.6998",,
"11","Novembro","40-49","Amarela","1 a 2 SM","Nao","59","30629.0","6.3037","14.8565","4.14","0.0","3.3868","0.0","27.7207",,
"11","Novembro","30-39","Amarela","Sem informacao","Sim","17","14707.0","0.0","5.9892","10.5902","5.9892","13.128","0.0","29.7074",,
"9","Setembro","60+",,"Sem informacao","Nao","7","3867.0","23.0873","32.7572","0.0","0.0","0.0","0.0","32.7572",,
"9","Setembro","40-49","Amarela","2 a 4 SM","Sim","11","9265.0","13.3671","37.8409","0.0","0.0","0.0","0.0","37.8409",,
"10","Outubro","40-49","Indigena","Ate 1 SM","Nao","57","21766.0","0.0","14.8326","0.0","1.1435","0.0","0.0","14.8326","0.0",
"9","Setembro","30-39","Indigena","2 a 4 SM","Nao","18","10242.0","0.0","7.0417","6.7168","0.0","0.0","0.0","13.7586",,
"9","Setembro","30-39","Parda","Ate 1 SM",,"9","2820.0",,,,,,,,,
"9","Setembro","50-59","Indigena","1 a 2 SM","Sim","3","3480.0","0.0","18.8662","0.0","0.0","0.0","0.0","18.8662",,
"11","Novembro","40-49","Indigena","Sem informacao","Sim","3","1312.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","40-49","Amarela","1 a 2 SM","Sim","17","12558.0","19.0776","2.6107","22.3872","0.0","0.0","0.0","44.0755","0.0",
"10","Outubro","18-29","Amarela","Ate 1 SM","Sim","9","7574.0","0.0","0.0","32.1313","0.0","4.1848","0.0","36.3161",,
"9","Setembro","50-59","Amarela","Sem informacao",,"2","270.0",,,,,,,,,
"9","Setembro","40-49","Indigena","1 a 2 SM","Sim","4","2465.0","0.0","16.2242","0.0","0.0","0.0","0.0","16.2242",,
"9","Setembro","40-49","Indigena","2 a 4 SM","Nao","16","8943.0","0.9537","8.438","2.5754","0.0","0.0","0.0","11.967",,
"9","Setembro","50-59","Parda","2 a 4 SM",,"3","601.0",,,,,,,,,
"9","Setembro","60+","Amarela","Sem informacao",,"3","2466.0",,,,,,,,,
"9","Setembro","50-59",,"Sem informacao","Nao","4","1086.0","0.0","38.2504","0.0","0.0","0.0","0.0","38.2504",,
"9","Setembro","50-59","Parda","1 a 2 SM",,"6","2472.0",,,,,,,,,
"10","Outubro","30-39","Indigena","1 a 2 SM","Sim","8","5667.0","0.0","0.0","0.0","28.2625","0.0","0.0","28.2625",,
"9","Setembro","40-49","Parda","Ate 1 SM",,"8","4177.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","30-39","Parda","Ate 1 SM",,"2","721.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","0-17","Preta","Ate 1 SM","Sim","8","5482.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","60+","Indigena","1 a 2 SM","Sim","3","1120.0","0.0","0.0","42.128","0.0","34.8866","0.0","77.0146",,
"11","Novembro","50-59","Amarela","Acima 4 SM","Nao","10","4650.0","0.0","8.7677","0.0","0.0","0.0","0.0","8.7677",,
"11","Novembro","30-39","Parda","Acima 4 SM",,"1","309.0",,,,,,,,,
"9","Setembro","30-39","Amarela","Ate 1 SM","Sim","8","4292.0","5.7595","15.0604","18.7419","0.0","8.6031","0.0","42.4054",,
"10","Outubro","60+","Indigena","1 a 2 SM","Nao","9","5008.0","20.8601","13.6127","2.9632","0.0","0.0","16.1785","29.7912",,
"11","Novembro","18-29","Amarela","Acima 4 SM","Sim","9","14485.0","0.0","0.0","9.1401","0.0","0.0","0.0","9.1401",,
"11","Novembro","30-39","Amarela","Sem informacao",,"3","4233.0",,,,,,,,,
"10","Outubro","30-39","Preta","1 a 2 SM",,"3","2407.0",,,,,,,,,
"11","Novembro","0-17","Amarela","Ate 1 SM","Nao","3","1790.0","0.0","0.0","26.7659","0.0","0.0","0.0","26.7659",,
"11","Novembro","30-39","Indigena","2 a 4 SM","Nao","14","7830.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","40-49",,"Ate 1 SM",,"1","540.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","18-29","Amarela","Acima 4 SM","Nao","1","284.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","40-49",,"Sem informacao","Nao","1","1066.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","18-29","Indigena","1 a 2 SM","Sim","2","1403.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","0-17","Amarela","Sem informacao",,"2","3356.0",,,,,,,,,
"9","Setembro","60+","Indigena","Acima 4 SM","Nao","1","791.0","0.0","100.0","0.0","0.0","0.0","0.0","100.0",,
"11","Novembro","0-17",,"Sem informacao","Sim","11","6667.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","60+","Amarela","Sem informacao",,"1","1908.0",,,,,,,,,
"9","Setembro","40-49","Amarela","Acima 4 SM","Nao","5","3873.0","0.0","31.5241","0.0","0.0","0.0","0.0","31.5241",,
"10","Outubro","40-49","Indigena","Sem informacao","Sim","2","1054.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","0-17","Branca","2 a 4 SM","Nao","3","1417.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","18-29","Branca","1 a 2 SM",,"4","1954.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","50-59","Indigena","1 a 2 SM","Sim","4","2375.0","0.0","27.8062","6.8124","0.0","0.0","0.0","34.6187",,
"10","Outubro","40-49","Branca","1 a 2 SM",,"2","487.0",,,,,,,,,
"10","Outubro","18-29","Parda","2 a 4 SM",,"3","5865.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","30-39","Indigena","1 a 2 SM",,"2","1404.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","50-59","Preta","1 a 2 SM",,"1","875.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","60+","Amarela","Acima 4 SM","Nao","3","1391.0","0.0","86.5497","0.0","0.0","46.5729","0.0","86.5497",,
"11","Novembro","50-59","Indigena","Acima 4 SM","Sim","6","3336.0","0.0","41.7455","0.0","8.1407","0.0","0.0","41.7455",,
"9","Setembro","0-17","Branca","Acima 4 SM","Nao","1","366.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","40-49","Amarela","Sem informacao",,"2","1510.0",,,,,,,,,
"9","Setembro","50-59","Branca","Ate 1 SM",,"2","687.0",,,,,,,,,
"10","Outubro","18-29","Parda","Acima 4 SM",,"1","59.0",,,,,,,,,
"10","Outubro","18-29",,"1 a 2 SM","Nao","1","473.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","18-29","Branca","Acima 4 SM",,"2","1590.0",,,,,,,,,
"10","Outubro","18-29","Branca","Acima 4 SM",,"1","296.0",,,,,,,,,
"9","Setembro","50-59","Indigena","Sem informacao","Sim","3","1468.0","0.0","52.536","0.0","0.0","0.0","0.0","52.536",,
"11","Novembro","60+","Indigena","2 a 4 SM","Nao","2","793.0","83.9213","83.9213","0.0","0.0","0.0","0.0","83.9213",,
"11","Novembro","60+",,"1 a 2 SM","Nao","1","446.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","60+","Indigena","Ate 1 SM","Sim","3","3001.0","0.0","0.0","11.0274","0.0","0.0","0.0","11.0274",,
"10","Outubro","40-49",,"Ate 1 SM","Sim","3","1338.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","30-39","Preta","Acima 4 SM",,"1","349.0",,,,,,,,,
"10","Outubro","60+","Amarela","Sem informacao",,"4","2518.0",,,,,,,,,
"10","Outubro","50-59","Preta","Ate 1 SM",,"1","300.0","0.0","100.0","0.0","0.0","0.0","0.0","100.0",,
"11","Novembro","18-29","Amarela","Acima 4 SM","Nao","1","287.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","60+","Indigena","Acima 4 SM","Nao","1","814.0","0.0","100.0","0.0","0.0","0.0","0.0","100.0",,
"11","Novembro","30-39","Branca","Acima 4 SM",,"3","938.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","50-59",,"Ate 1 SM","Nao","2","550.0","45.2132","45.2132","0.0","0.0","0.0","0.0","45.2132",,
"9","Setembro","60+","Indigena","2 a 4 SM","Sim","1","213.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","40-49","Preta","1 a 2 SM",,"1","757.0",,,,,,,,,
"9","Setembro","40-49","Preta","Ate 1 SM",,"1","696.0",,,,,,,,,
"11","Novembro","18-29","Branca","1 a 2 SM",,"1","533.0","0.0","0.0","0.0","0.0","0.0","100.0","100.0",,
"11","Novembro","18-29",,"Ate 1 SM","Nao","2","903.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","50-59",,"Sem informacao","Nao","2","663.0","0.0","64.7182","0.0","0.0","0.0","0.0","64.7182",,
"9","Setembro","40-49",,"Ate 1 SM","Sim","2","651.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","50-59","Parda","Ate 1 SM",,"1","283.0",,,,,,,,,
"10","Outubro","30-39","Branca","Ate 1 SM",,"2","1591.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","60+",,"Sem informacao",,"1","242.0",,,,,,,,,
"11","Novembro","0-17","Parda","2 a 4 SM","Nao","1","227.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","30-39","Amarela","Acima 4 SM",,"1","252.0",,,,,,,,,
"10","Outubro","50-59",,"Ate 1 SM","Nao","1","383.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
